2008,Reading Beside the Lines: Indentation as a Proxy for Complexity Metric,"Abram Hindle, Michael W. Godfrey, Richard C. Holt",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=13
2008,"Mendel: A Model, Metrics, and Rules to Understand Class Hierarchies","Simon Denier, Yann-Ga? Gu?h?neuc",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=37
2008,Scenario-Based Comparison of Clone Detection Techniques,"Chanchal K. Roy, James R. Cordy",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=42
2008,Combining Preprocessor Slicing with C/C++ Language Slicing,"L?szl? Vid?cs, Judit J?sz, ?rp? Besz?des, Tibor Gyim?thy",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=33
2008,NICAD: Accurate Detection of Near-Miss Intentional Clones Using Flexible Pretty-Printing and Code Normalization,"Chanchal K. Roy, James R. Cordy",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=41
2008,What's a Typical Commit? A Characterization of Open Source Software Repositories,"Abdulkareem Alali, Huzefa Kagdi, Jonathan I. Maletic",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=24
2008,Assessing Software Archives with Evolutionary Clusters,"Adam Vanya, Lennart Hofland, Steven Klusener, Pi?rre van de Laar, Hans van Vliet",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=34
2008,Reusing Program Investigation Knowledge for Code Understanding,"Martin P. Robillard, Putra Manggala",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=10
2008,Automated Identification of Tasks in Development Sessions,"Irina Diana Coman, Alberto Sillitti",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=16
2008,Re-Engineering a Reverse Engineering Portal to a Distributed SOA,"William M. Mongan, Maxim Shevertalov, Spiros Mancoridis",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=17
2008,Checklist Inspections and Modifications: Applying Bloom's Taxonomy to Categorise Developer Comprehension,"David Andrew McMeekin, Brian R. von Konsky, Elizabeth Chang, David J. A. Cooper",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=20
2008,Aspect Mining in Procedural Object Oriented Code,"Muhammad Usman Bhatti, St?phane Ducasse, Awais Rashid",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=45
2008,An Approach for Mapping Features to Code Based on Static and Dynamic Analysis,"Abhishek Rohatgi, Abdelwahab Hamou-Lhadj, Juergen Rilling",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=35
2008,Evaluating the Reference and Representation of Domain Concepts in APIs,"Daniel Ratiu, Jan Juerjens",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=11
2008,Ensuring Well-Behaved Usage of APIs through Syntactic Constraints,"Martin Feilkas, Daniel Ratiu",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=12
2008,A Tool for Visual Understanding of Source Code Dependencies,"Martin Pinzger, Katja Graefenhain, Patrick Knab, Harald C. Gall",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=23
2008,How to Interconnect Operational and Behavioral Views of Web Applications,"Daniela Carneiro da Cruz, Ruben Filipe Cardoso da Fonseca, Pedro Manuel Rangel Santos Henriques, Maria Jo?o Varanda Pereira",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=25
2008,"Locating and Understanding Features of Complex Software Systems by Synchronizing Time-, Collaboration- and Code-Focused Views on Execution Traces","Johannes Bohnet, Stefan Voigt, Juergen Doellner",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=21
2008,Support for Understanding GUI Programs by Visualizing Execution Traces Synchronized with Screen Transitions,"Tatsuya Sato, Buntarou Shizuki, Jiro Tanaka",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=28
2008,Semantic Technologies in System Maintenance (STSM 2008),"Juergen Rilling, Ren? Witte, Dragan Ga?evic, Jeff Z. Pan",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=38
2008,Industrial Realities of Program Comprehension (IRPC 2008),"Thomas Dean, Joost Visser",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=43
2008,Query Technologies and Applications for Program Comprehension (QTAPC 2008),"Mathieu Verbaere, Michael W. Godfrey, Tudor Girba",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=27
