2009,Using spoken text to aid debugging: An empirical study.,"Andreas Stefik, Ed Gellenbeck",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090034
2009,Sonification design guidelines to enhance program comprehension.,"Khaled Hussein, Eli Tilevich, Ivica Ico Bukvic, SooBeen Kim",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090035
2009,Instrumenting time-sensitive software for feature location.,"Dennis Edwards, Norman Wilde, Sharon Simmons, Eric Golden",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090036
2009,Crosscutting patterns and design stability: An exploratory analysis.,"Eduardo Figueiredo, Bruno Carreiro da Silva, Cláudio Sant'Anna, Alessandro F. Garcia, Jon Whittle, Daltro José Nunes",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090037
2009,On the role of the nouns in IR-based traceability recovery.,"Giovanni Capobianco, Andrea De Lucia, Rocco Oliveto, Annibale Panichella, Sebastiano Panichella",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090038
2009,To camelcase or under_score.,"David Binkley, Marcia Davis, Dawn Lawrie, Christopher Morrell",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090039
2009,Reading the documentation of invoked API functions in program comprehension.,"Uri Dekel, James D. Herbsleb",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090040
2009,The effectiveness of source code obfuscation: An experimental assessment.,"Mariano Ceccato, Massimiliano Di Penta, Jasvir Nagra, Paolo Falcarin, Filippo Ricca, Marco Torchiano, Paolo Tonella",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090041
2009,The loss of architectural knowledge during system evolution: An industrial case study.,"Martin Feilkas, Daniel Ratiu, Elmar Jürgens",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090042
2009,Dn-based architecture assessment of Java Open Source software systems.,"Alexander Serebrenik, Serguei A. Roubtsov, Mark van den Brand",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090043
2009,Standing on the shoulders of giants - A data fusion approach to design pattern detection.,"Günter Kniesel, Alexander Binun",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090044
2009,An exploratory study on assessing feature location techniques.,"Meghan Revelle, Denys Poshyvanyk",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090045
2009,Natural language parsing for fact extraction from source code.,"Jens Nilsson, Welf Löwe, Johan Hall, Joakim Nivre",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090046
2009,An empirical exploration of regularities in open-source software lexicons.,"Derrin Pierret, Denys Poshyvanyk",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090047
2009,Vector space analysis of software clones.,"Scott Grant, James R. Cordy",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090048
2009,CnP: Towards an environment for the proactive management of copy-and-paste programming.,"Daqing Hou, Patricia Jablonski, Ferosh Jacob",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090049
2009,Syntax tree fingerprinting for source code similarity detection.,"Michel Chilowicz, Étienne Duris, Gilles Roussel",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090050
2009,Methods for selecting and improving software clustering algorithms.,"Mark Shtern, Vassilios Tzerpos",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090051
2009,Supporting task-oriented navigation in IDEs with configurable HeatMaps.,"David Röthlisberger, Oscar Nierstrasz, Stéphane Ducasse, Damien Pollet, Romain Robbes",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090052
2009,A case for concept programs.,"Reinhard Schauer, Rudolf K. Keller",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090053
2009,Profile-based type reconstruction for decompilation.,"Katerina Troshina, Alexander Chernov, Alexander Fokin",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090054
2009,An empirical study on the comprehension of stereotyped UML class diagram layouts.,"Bonita Sharif, Jonathan I. Maletic",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090055
2009,Who can help me with this change request?,"Huzefa H. Kagdi, Denys Poshyvanyk",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090056
2009,Working session: Using eye-tracking to understand program comprehension.,"Yann-Gaël Guéhéneuc, Huzefa H. Kagdi, Jonathan I. Maletic",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090057
2009,TDD = too dumb developers? Implications of Test-Driven Development on maintainability and comprehension of software.,"Marco Torchiano, Alberto Sillitti",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090058
2009,OGAN: Visualizing object interaction scenarios based on dynamic interaction context.,"Munakata Satoshi, Takashi Ishio, Katsuro Inoue",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090059
2009,CRISTA: A tool to support code comprehension based on visualization and reading technique.,"Daniel Porto, Manoel G. Mendonça, Sandra Camargo Pinto Ferraz Fabbri",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090060
2009,Kenyon-web: Reconfigurable web-based feature extractor.,"Sunghun Kim, Shivkumar Shivaji, E. James Whitehead Jr.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090061
2009,Prototyping synchronization policies for existing programs.,"Yi Huang, Laura K. Dillon, R. E. Kurt Stirewalt",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090062
2009,Proposing a visual approach to support the characterization of software comprehension activities.,"Glauco de Figueiredo Carneiro, Manoel G. Mendonça, Rodrigo Chaves Magnavita",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090063
2009,SODBeans.,"Andreas Stefik, Andrew Haywood, Shahzada Mansoor, Brock Dunda, Daniel Garcia",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090064
2009,Design pattern directed clustering for understanding open source code.,"Zhixiong Han, Linzhang Wang, Liqian Yu, Xin Chen, Jianhua Zhao, Xuandong Li",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090065
2009,A bug you like: A framework for automated assignment of bugs.,"Olga Baysal, Michael W. Godfrey, Robin Cohen",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090066
2009,Creating task-based concern maps by merging concern fragments.,"Sukanya Ratanotayanon, Susan Elliott Sim",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090067
2009,Towards pie tree visualization of graphs and large software architectures.,"Mireille Samia, Michael Leuschel",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090068
2009,Structure transition graphs: An ECG for program comprehension?,"Susan Elliott Sim, Sukanya Ratanotayanon, Leyna Cotran",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090069
2009,Enabling more precise dependency analysis in event-based systems.,"Daniel Popescu, Joshua Garcia, Nenad Medvidovic",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090070
2009,Observation of Open Source programmers' information seeking.,"Khaironi Yatim Sharif, Jim Buckley",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090071
2009,Creating and maintaining tutorials with DEFT.,Andreas Bartho,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090072
2009,Improving program comprehension by enhancing program constructs: An analysis of the Umple language.,"Andrew Forward, Timothy C. Lethbridge, Dusan Brestovansky",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090073
2009,Capturing Java naming conventions with first-order Markov models.,"Erik Linstead, Lindsey Hughes, Cristina Videira Lopes, Pierre Baldi",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090074
2009,Automatic detection of internal queues and stages in message processing systems.,"Suman Karumuri, Steven P. Reiss",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090075
2009,TaskBoard: Tracking pertinent task artifacts and plans.,"Chris Parnin, Carsten Görg, Spencer Rugaber",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090076
2009,Representing source code with Granular hierarchical structures.,"Benjapol Auprasert, Yachai Limpiyakorn",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=5090077
